id_trip,long,lat
452939,-73.619794,45.54794299999994
13998,-73.579129,45.52075899999992
298171,-73.570814,45.50933299999993
193863,-73.56632799999998,45.51639199999993
153389,-73.57504800000001,45.52520499999992
471972,-73.60218299999998,45.537099999999924
238111,-73.551726,45.553613999999946
264068,-73.586834,45.519594999999924
124388,-73.553225,45.55124999999992
211007,-73.57066000000002,45.505199999999924
121303,-73.598806,45.57117899999992
322009,-73.644606,45.45972099999993
126087,-73.562626,45.50932499999992
101858,-73.578654,45.59823999999994
371514,-73.63598600000003,45.460043999999954
298047,-73.561132,45.51536499999993
176542,-73.57281,45.50278799999993
70727,-73.586834,45.519594999999924
154995,-73.47701,45.48061999999994
390180,-73.557501,45.517002999999946
60189,-73.559852,45.50293499999992
140801,-73.599415,45.52525599999992
138910,-73.57214999999997,45.55272099999991
63114,-73.535658,45.55499699999993
273974,-73.59706800000001,45.53260799999993
263649,-73.60122699999998,45.48089899999992
49048,-73.567268,45.49813099999992
371048,-73.60203700000001,45.55363599999994
349009,-73.57807000000001,45.48115099999991
187432,-73.589446,45.52694999999993
57638,-73.560363,45.50128499999993
242170,-73.41325599999999,45.84221899999994
334478,-73.575503,45.479221999999936
433181,-73.552723,45.49519899999992
381600,-73.60940800000002,45.53060199999993
403463,-73.561471,45.58669699999992
38708,-73.63474899999999,45.49311999999991
452100,-73.59612,45.495362999999934
401040,-73.57468800000001,45.50375099999994
112962,-73.555131,45.54886599999992
445954,-73.57222500000002,45.50072799999993
63265,-73.59505,45.523291999999934
445302,-73.583815,45.53341499999993
158800,-73.57939099999999,45.51695999999991
378605,-73.58593799999997,45.531074999999916
74917,-73.619566,45.502441999999924
425631,-73.66875300000001,45.536335999999935
18284,-73.55949500000001,45.59621599999993
403341,-73.628114,45.544317999999926
225079,-73.601639,45.49847199999993
31638,-73.622703,45.49756099999993
157545,-73.582813,45.523934999999945
261122,-73.56151599999997,45.50880599999992
455616,-73.62578600000002,45.48237899999994
65038,-73.604902,45.52438999999993
167039,-73.606532,45.53768399999995
162985,-73.586311,45.52705699999993
143383,-73.572447,45.535167999999935
272177,-73.58465399999999,45.524778999999924
124094,-73.58144400000002,45.524717999999936
416210,-73.58734600000001,45.529475999999946
395581,-73.54732,45.561043999999924
275981,-73.565538,45.52258999999993
372660,-73.562626,45.50932499999992
202101,-73.61143400000002,45.52438599999993
263102,-73.54297800000002,45.547977999999944
353123,-73.569369,45.47845599999993
203179,-73.561716,45.54285799999992
50080,-73.586367,45.52011799999992
240513,-73.563292,45.515016999999936
37577,-73.552315,45.486849999999926
95061,-73.659318,45.55179299999994
198826,-73.64442100000001,45.466046999999925
359597,-73.55565500000003,45.50620799999993
69675,-73.740108,45.533379999999944
37910,-73.61125200000001,45.53790299999993
312778,-73.583389,45.51623199999993
114927,-73.58934000000004,45.516791999999946
190381,-73.559071,45.507145999999935
427596,-73.58328400000002,45.53400899999993
198890,-73.750751,45.37829499999993
331507,-73.57187500000002,45.53576499999994
426305,-73.601227,45.53331799999993
325587,-73.55251899999999,45.507511999999934
464636,-73.59505,45.523291999999934
33894,-73.638446,45.55834699999992
17804,-73.63861999999999,45.60651899999992
243134,-73.557443,45.49330099999992
74104,-73.63226400000002,45.537224999999935
70490,-73.642366,45.54697999999993
169361,-73.57222500000002,45.50072799999993
393512,-73.591121,45.54876499999993
354644,-73.55925199999997,45.50618099999993
3404,-73.55542699999998,45.51926399999992
200730,-73.660739,45.53449699999994
272431,-73.552232,45.533504999999934
349405,-73.551426,45.546815999999936
422711,-73.563011,45.495441999999926
93100,-73.5796,45.557262999999935
377358,-73.786068,45.50492199999994
169204,-73.61321600000002,45.50940399999994
79760,-73.61758099999997,45.503652999999915
290171,-73.675969,45.537118999999926
129880,-73.580129,45.50822599999994
174974,-73.576157,45.51380999999993
387312,-73.565366,45.510573999999934
181337,-73.56872899999999,45.507408999999925
274004,-73.622367,45.53017999999994
417948,-73.619875,45.497832999999936
138177,-73.563011,45.495441999999926
327149,-73.582609,45.49096799999993
426985,-73.571484,45.56657699999993
306447,-73.579211,45.49609299999993
415313,-73.50185100000002,45.48919799999994
148796,-73.52057,45.52547199999992
188833,-73.55290199999997,45.50601099999993
418812,-73.577327,45.53913399999992
51898,-73.60382400000003,45.525550999999936
418978,-73.840658,45.50286099999993
153673,-73.63319,45.54772999999992
174787,-73.62238199999997,45.53625699999992
263067,-73.552993,45.54428999999992
384575,-73.62228,45.53634599999993
362608,-73.58794200000001,45.46282399999992
14382,-73.575149,45.56908699999993
151785,-73.560363,45.50128499999993
281474,-73.61864899999998,45.54234199999993
259133,-73.54482700000001,45.55139299999993
57208,-73.72419599999999,45.564136999999924
246525,-73.73931799999997,45.56186099999994
179916,-73.586367,45.52011799999992
49975,-73.651694,45.54358099999993
331954,-73.59035700000001,45.55034199999992
168049,-73.606006,45.54911499999994
264189,-73.57692700000001,45.49169399999993
291057,-73.587784,45.53525199999992
462435,-73.619875,45.497832999999936
77236,-73.589782,45.575021999999926
106355,-73.547283,45.56110499999992
343721,-73.578587,45.50406399999993
305986,-73.58383,45.522916999999936
384355,-73.559597,45.50860999999994
368650,-73.558298,45.51274399999993
32834,-73.55314700000002,45.523899999999934
403236,-73.57168199999998,45.507685999999936
276671,-73.584644,45.498776999999926
49944,-73.60147200000002,45.55428299999992
154175,-73.618503,45.56777899999994
47143,-73.57209700000003,45.49658699999992
184002,-73.535155,45.596514999999926
470730,-73.61206,45.48025999999992
311797,-73.586411,45.48965699999992
122582,-73.61368900000001,45.50887699999992
426472,-73.65898100000001,45.55843499999993
125355,-73.62248799999998,45.49925199999992
443045,-73.617345,45.50983299999993
259754,-73.545318,45.55066099999993
195806,-73.54297800000002,45.547977999999944
319107,-73.562098,45.493685999999926
53228,-73.556279,45.50121799999994
348207,-73.491257,45.53338799999994
235072,-73.679531,45.50588099999994
450903,-73.52273599999998,45.525279999999924
91989,-73.596375,45.55458499999993
11770,-73.56130500000002,45.51278799999994
151077,-73.56294500000001,45.52015799999994
338520,-73.57056900000002,45.50992999999992
123279,-73.637271,45.459199999999946
193106,-73.61706100000004,45.505271999999934
162222,-73.574312,45.49861799999992
179099,-73.551728,45.55371999999993
397575,-73.57108799999999,45.50199899999992
248158,-73.78379200000002,45.47514099999994
90851,-73.677194,45.51539899999994
455808,-73.564033,45.50622499999993
338418,-73.58262900000001,45.49095099999994
394630,-73.568729,45.50837299999993
33907,-73.62232000000002,45.53023599999993
229295,-73.721138,45.55840799999991
121637,-74.13467900000002,45.95037699999994
31639,-73.55689799999998,45.51584099999994
41044,-73.559686,45.51464899999991
45268,-73.579914,45.57351899999993
417539,-73.567957,45.50870899999993
381057,-73.567284,45.50983399999992
339974,-73.586834,45.519594999999924
385575,-73.563903,45.52794099999992
449894,-73.570435,45.55596399999993
307806,-73.54108600000004,45.54072999999993
228527,-73.60307300000001,45.53613299999992
179586,-73.578141,45.48111399999993
158124,-73.57550199999997,45.51588199999992
258808,-73.64259800000002,45.45744599999994
197006,-73.594459,45.519037999999945
397444,-73.566665,45.49897099999993
50003,-73.564393,45.500395999999945
440500,-73.578834,45.49661399999994
127217,-73.65898100000003,45.55843399999993
221720,-73.585108,45.521521999999926
22443,-73.63055,45.48194799999993
36248,-73.56181800000002,45.51218599999995
92085,-73.619875,45.497832999999936
400156,-73.57801600000002,45.52929099999993
333878,-73.54482700000001,45.55139299999993
225817,-73.62108099999998,45.550905999999934
218908,-73.563292,45.515016999999936
203501,-73.567949,45.51244299999991
234977,-73.54274,45.46790299999992
324604,-73.435696,45.49876599999994
189834,-73.58418399999998,45.47785799999992
334211,-73.56980100000001,45.50317799999991
308475,-73.574433,45.48337799999994
173683,-73.614996,45.52037099999992
229968,-73.62877499999999,45.48562999999993
228185,-73.633812,45.540928999999934
390345,-73.57468800000001,45.50375099999994
274311,-73.61739099999998,45.50977999999993
207796,-73.74287,45.544509999999924
438133,-73.810537,45.50657499999993
413615,-73.57543600000002,45.50021899999993
467212,-73.55248,45.58091599999995
261184,-73.56732200000002,45.459275999999925
82075,-73.565814,45.46628499999993
295473,-73.55452,45.50436499999993
411990,-73.770079,45.679379999999924
241381,-73.589446,45.52694999999993
279219,-73.57079099999999,45.53691099999992
355204,-73.566161,45.50717399999992
252009,-73.512419,45.653097999999936
276771,-73.562505,45.52254999999992
455709,-73.62037999999998,45.53242899999993
57727,-73.550434,45.612438999999945
310054,-73.51398700000003,45.64373099999994
283822,-73.640229,45.45652699999993
84763,-73.61058199999998,45.53854399999994
129456,-73.567949,45.51244299999991
400346,-73.632864,45.486251999999936
88109,-73.57819099999999,45.525321999999946
53116,-73.56365599999998,45.52882699999991
254096,-73.553167,45.478509999999915
365456,-73.604271,45.47230099999994
121886,-73.622703,45.49756099999993
3050,-73.54861100000002,45.558257999999924
347193,-73.54782100000001,45.52365599999993
257220,-73.62035400000002,45.529841999999924
151292,-73.598936,45.61314199999993
96104,-73.450529,45.48850999999992
7027,-73.618503,45.56777899999994
290009,-73.563775,45.494309999999935
13712,-73.83885100000002,45.64237499999993
344252,-73.617039,45.504267999999925
147970,-73.545318,45.55066099999993
84478,-73.563011,45.495441999999926
146217,-73.61320299999998,45.54064599999993
149793,-73.581114,45.52232099999992
294255,-73.56091700000002,45.51534899999992
261005,-73.494238,45.534629999999936
460366,-73.574571,45.53292099999993
37354,-73.569309,45.51904499999994
222741,-73.56215800000001,45.51399599999992
31917,-73.67231400000001,45.51154599999994
471623,-73.55263000000001,45.508845999999934
77819,-73.54298700000001,45.54427899999993
245358,-73.559724,45.51122599999993
280693,-73.58905699999998,45.52757099999993
404916,-73.61778999999999,45.54326699999994
410,-73.61850199999998,45.49712799999993
443727,-73.57777600000001,45.52598299999993
196165,-73.67231400000001,45.51154599999994
332517,-73.603308,45.60117999999992
127658,-73.567268,45.49813099999992
378320,-73.617472,45.503775999999924
145948,-73.571337,45.536332999999935
76992,-73.61767300000001,45.501713999999936
417143,-73.584648,45.524867999999934
467371,-73.563019,45.53739099999992
138310,-73.579675,45.585982999999935
444448,-73.55571800000001,45.50468399999993
125883,-73.58237000000003,45.524446999999945
74182,-73.603416,45.47788699999994
147552,-73.567284,45.50983399999992
325265,-73.576442,45.50641499999993
24449,-73.619875,45.497832999999936
9028,-73.61612800000002,45.470402999999926
387777,-73.535431,45.559281999999925
284082,-73.594335,45.51898499999994
96735,-73.55861300000001,45.541093999999944
41683,-73.572212,45.50338899999994
409865,-73.58257199999998,45.45457499999994
135331,-73.586367,45.52011799999992
191060,-73.577396,45.53916599999994
334357,-73.56000800000001,45.51492199999991
272075,-73.535658,45.55499699999993
242296,-73.59779400000001,45.53178799999993
188148,-73.582763,45.492610999999926
374079,-73.562637,45.51190099999993
97219,-73.57689099999997,45.48811899999993
273287,-73.58655800000001,45.489522999999934
382980,-73.55542699999998,45.51926399999992
179840,-73.55451000000001,45.50766299999993
412379,-73.55171200000001,45.55338199999993
445594,-73.58233900000002,45.538925999999925
309944,-73.579972,45.53482799999993
394101,-73.608792,45.43788599999993
82093,-73.574883,45.54808099999993
301328,-73.583847,45.533429999999925
276576,-73.61986599999999,45.497842999999925
393021,-73.54718500000001,45.56045799999991
88814,-73.579187,45.49387899999993
306438,-73.572447,45.535167999999935
389863,-73.566971,45.46282899999994
55218,-73.56339500000001,45.51037299999993
40515,-73.615181,45.541615999999934
115664,-73.56481,45.49295599999992
314699,-73.565137,45.51623299999992
33219,-73.559686,45.51464899999991
448497,-73.608467,45.55181499999993
84461,-73.615237,45.537002999999935
260104,-73.54320500000001,45.58283699999993
124344,-73.57981500000001,45.52736199999994
436253,-73.571641,45.52026999999992
318605,-73.57888300000003,45.52457299999994
332874,-73.60372000000001,45.535431999999936
55160,-73.555107,45.553783999999936
36399,-73.53262099999999,45.60063499999994
289687,-73.619858,45.49785099999992
229777,-73.61784899999999,45.50333899999991
188171,-73.620264,45.52978099999992
47751,-73.576442,45.50641499999993
327665,-73.561884,45.51437199999994
438126,-73.613669,45.539993999999936
148561,-73.55894,45.49464799999992
177627,-73.57239799999999,45.49663499999992
96079,-73.581114,45.52232099999992
375241,-73.686649,45.51477899999993
345402,-73.6132,45.540703999999934
450427,-73.61206,45.48025999999992
152903,-73.61883900000001,45.50326299999992
445916,-73.672268,45.51157999999993
424792,-73.677811,45.51492399999994
139407,-73.61706100000004,45.505271999999934
258718,-73.66129500000001,45.500617999999925
421385,-73.494352,45.53467799999993
176688,-73.55659200000001,45.477829999999926
345311,-73.543856,45.58162199999993
459745,-73.94693700000002,45.406791999999946
127698,-73.58584300000004,45.49004499999995
397281,-73.55973,45.506099999999925
54729,-73.578587,45.50406399999993
199506,-73.56792300000001,45.57064299999995
358089,-73.563775,45.494309999999935
394456,-73.569392,45.50298699999994
89484,-73.573755,45.50953099999993
215140,-73.56656,45.50673899999994
273072,-73.618803,45.503302999999924
317396,-73.55920100000003,45.513145999999935
58510,-73.590292,45.51580199999993
351528,-73.56136000000001,45.494772999999924
417567,-73.56702399999999,45.46278699999991
405767,-73.57459,45.53290099999994
75775,-73.58871400000001,45.469447999999936
83515,-73.559686,45.51464899999991
143739,-73.567022,45.57735499999993
420204,-73.571006,45.50195999999991
12569,-73.55792900000002,45.52096499999992
349271,-73.645918,45.53565499999992
16708,-73.603462,45.47790799999993
34133,-73.56564100000001,45.51476899999992
270268,-73.554277,45.531253999999926
323467,-73.60378100000001,45.535357999999945
226822,-73.637737,45.50340999999993
424334,-73.6046,45.447066999999926
92471,-73.552171,45.51872099999993
126274,-73.571256,45.500244999999936
314437,-73.622748,45.497509999999934
154353,-73.62219499999999,45.47627799999994
271118,-73.62234,45.53624499999993
172238,-73.602028,45.51581699999991
62206,-73.59343100000001,45.45114199999992
283120,-73.614506,45.538318999999944
405890,-73.606532,45.53768399999995
32695,-73.58134900000002,45.524674999999924
331451,-73.522356,45.605422999999924
428864,-73.57527499999999,45.53217599999992
450440,-73.660739,45.53449699999994
458472,-73.559984,45.51651399999994
353863,-73.56107700000001,45.51531699999994
177607,-73.560906,45.515438999999944
96687,-73.56130500000002,45.51278799999994
354611,-73.563896,45.471098999999924
178807,-73.577327,45.53913399999992
338113,-73.545318,45.55066099999993
145416,-73.547345,45.560500999999945
345021,-73.59234799999999,45.52354699999994
401435,-73.60705,45.47587299999993
46171,-73.58038300000004,45.49484099999994
176472,-73.60307300000001,45.53613299999992
383373,-73.577844,45.495046999999936
459217,-73.601543,45.537830999999905
172440,-73.597774,45.52706899999992
114425,-73.586886,45.48921999999993
330577,-73.61434599999997,45.44419599999993
122818,-73.57092700000003,45.522844999999926
175292,-73.58050399999999,45.49456599999992
21305,-73.62752400000001,45.49868399999992
253341,-73.436433,45.78518699999994
410265,-73.56134300000001,45.51197099999994
225172,-73.56208199999999,45.513138999999924
172433,-73.72059400000002,45.55950099999992
5413,-73.56037699999999,45.505752999999935
407076,-73.592775,45.52304799999994
317494,-73.553221,45.50532199999994
39123,-73.62219499999999,45.47627799999994
328918,-73.589767,45.57493599999993
245434,-73.634598,45.49065299999994
399162,-73.63574399999999,45.47045999999992
99782,-73.57452400000001,45.53297099999993
104843,-73.57370100000001,45.49528599999993
72415,-73.645032,45.45917399999993
297670,-73.596075,45.458791999999946
440669,-73.586296,45.526287999999944
243079,-73.606532,45.53768399999995
134337,-73.58041800000001,45.49282399999992
185880,-73.56096700000002,45.51537199999993
325945,-73.62759199999999,45.46528599999993
401977,-73.669674,45.47971199999993
456036,-73.57853599999999,45.50410699999993
284149,-73.56928200000002,45.51902699999992
73971,-73.56633599999998,45.52171499999991
86032,-73.56159200000002,45.579208999999935
62476,-73.560363,45.50128499999993
419189,-73.600307,45.52823599999993
80821,-73.59170000000002,45.52429299999993
8458,-73.61770600000001,45.543228999999926
324011,-73.62550800000001,45.472620999999926
466945,-73.544962,45.54486699999993
416760,-73.56898800000002,45.50699499999995
357783,-73.557642,45.51109399999994
366359,-73.599579,45.56143599999993
428071,-73.61850199999998,45.49712799999993
315131,-73.553225,45.55124999999992
354884,-73.57239799999999,45.49663499999992
312471,-73.619875,45.497832999999936
18623,-73.56136000000001,45.494772999999924
101816,-73.710939,45.442415999999945
148048,-73.57468800000001,45.50375099999994
298787,-73.563011,45.495441999999926
458998,-73.616519,45.50496399999994
265615,-73.61206,45.48025999999992
283745,-73.61232399999999,45.51047999999993
148918,-73.56248200000002,45.50283299999993
199740,-73.586999,45.47641199999994
251690,-73.56663,45.52188599999994
400299,-73.581114,45.52232099999992
129904,-73.54014199999999,45.59026799999994
31951,-73.59779400000001,45.53178799999993
233879,-73.577273,45.48062799999994
235133,-73.56181800000002,45.51218599999995
237889,-73.617255,45.50402399999992
217904,-73.54077900000001,45.551127999999935
115016,-73.56123,45.51446799999992
276841,-73.562637,45.51190099999993
14918,-73.634356,45.460885999999945
129086,-73.619875,45.497832999999936
346424,-73.57173800000001,45.458654999999936
382203,-73.617923,45.50002299999994
435675,-73.553225,45.55124999999992
206943,-73.577162,45.51119199999994
269630,-73.551728,45.55371999999993
19968,-73.56792300000001,45.57064299999995
241423,-73.566836,45.502583999999935
409404,-73.72553700000003,45.56093199999992
188319,-73.618803,45.503302999999924
355347,-73.567268,45.49813099999992
428332,-73.55507599999997,45.50695199999994
349336,-73.578587,45.50406399999993
150695,-73.61543899999998,45.54401199999994
268431,-73.581692,45.51801499999993
415811,-73.65829,45.50108399999993
132356,-73.615776,45.495445999999916
91615,-73.55164300000001,45.50811999999993
177644,-73.594638,45.521009999999926
67155,-73.56783200000001,45.51853999999993
454942,-73.561703,45.49425399999993
171509,-73.67598099999998,45.53712199999993
411536,-73.567766,45.50904599999993
321375,-73.573228,45.53433999999995
139062,-73.56798300000001,45.518606999999946
12713,-73.576827,45.49883499999992
232597,-73.553225,45.55124999999992
123435,-73.57702800000001,45.49574199999995
265068,-73.57692500000003,45.49872899999993
138635,-73.556151,45.52944499999993
289294,-73.741958,45.449328999999935
29702,-73.60320600000003,45.57093599999994
398952,-73.66849100000002,45.43006299999993
296748,-73.46952000000002,45.41850599999993
31368,-73.562511,45.53244899999994
151653,-73.67840800000002,45.61400999999994
76704,-73.54397200000001,45.58142699999993
207423,-73.59962999999999,45.48229499999993
413182,-73.577326,45.44558299999992
158512,-73.75215,45.45115299999993
206856,-73.653096,45.49501699999993
102892,-73.60043200000003,45.517209999999935
253427,-73.551211,45.54131099999992
101197,-73.585635,45.47776899999994
459609,-73.65345200000002,45.46601599999994
397283,-73.876273,45.42460199999993
75047,-73.61173800000002,45.50998599999994
212237,-73.66171700000001,45.50189299999993
418511,-73.612507,45.54471699999994
194149,-73.62859000000002,45.557563999999935
223897,-73.58584300000004,45.49004499999995
470905,-73.55081700000001,45.50961099999994
63425,-73.681139,45.56908999999994
407867,-73.72152599999998,45.55828599999993
199393,-73.562626,45.50932499999992
345307,-73.570181,45.50783799999993
149172,-73.564393,45.500395999999945
66543,-73.556077,45.50315999999993
205146,-73.588397,45.52812399999991
308918,-73.651835,45.48738999999992
383529,-73.53890599999998,45.58986799999994
48627,-73.604073,45.56141899999993
124858,-73.626996,45.48245599999994
156242,-73.568976,45.48767999999993
95424,-73.569224,45.50377299999991
87801,-73.59658,45.540588999999926
370834,-73.508176,45.54321099999994
13408,-73.578774,45.48240499999992
362678,-73.581357,45.49506499999991
341000,-73.558948,45.517662999999935
352789,-73.579129,45.52075899999992
169503,-73.586646,45.48751099999993
463431,-73.57568900000001,45.515670999999934
117199,-73.749047,45.52650399999993
291614,-73.534746,45.556401999999935
433754,-73.586296,45.526287999999944
257187,-73.60717800000002,45.536999999999935
425040,-73.58383,45.522916999999936
390982,-73.61625800000003,45.569369999999935
89001,-73.584356,45.60957999999992
312473,-73.510451,45.65397799999994
333609,-73.66545500000001,45.535677999999926
325501,-73.641956,45.50528499999992
81224,-73.535205,45.596769999999935
390287,-73.43718600000001,45.44165499999992
169578,-73.556863,45.53401599999993
209913,-73.589933,45.43847399999993
292863,-73.574192,45.54921399999993
311823,-73.57852699999998,45.52873999999992
239950,-73.593267,45.52255199999993
212708,-73.58838200000001,45.526469999999925
52738,-73.51954700000002,45.51768699999994
171219,-73.566175,45.50715799999992
69128,-73.799274,45.627969999999934
71184,-73.55164300000001,45.50811999999993
61716,-73.58584300000004,45.49004499999995
350167,-73.55717600000001,45.48806699999994
137126,-73.61357799999999,45.51079099999992
329076,-73.545731,45.54362399999993
170152,-73.578757,45.49960099999993
128770,-73.557501,45.517002999999946
58927,-73.564887,45.50865399999993
457440,-73.51488000000002,45.605813999999924
28421,-73.57504800000001,45.52520499999992
333805,-73.55463500000003,45.509585999999935
8562,-73.56487600000003,45.50866699999994
419412,-73.61543899999998,45.54401199999994
449589,-73.558809,45.52655299999993
228918,-73.63958100000002,45.46608299999991
454554,-73.58794200000001,45.46282399999992
239688,-73.69786700000002,45.50233399999992
305197,-73.64806100000004,45.57482399999994
202270,-73.56721400000002,45.54932199999991
261899,-73.62272800000001,45.434983999999936
440537,-73.62649900000001,45.50099099999993
57640,-73.58463599999997,45.52195099999994
399518,-73.581692,45.51801499999993
269230,-73.576576,45.54530899999994
305699,-73.56605100000002,45.46819799999993
350549,-73.720882,45.55980899999994
39398,-73.554899,45.49941699999994
413166,-73.894113,45.461330999999944
258318,-73.62765400000002,45.544170999999935
100643,-73.563292,45.515016999999936
329873,-73.709664,45.560668999999926
443241,-73.57590499999999,45.546404999999936
462573,-73.597691,45.537190999999936
153208,-73.56159200000002,45.579208999999935
280174,-73.548724,45.60178399999993
405279,-73.63781299999998,45.503445999999954
148849,-73.610537,45.54949199999993
403572,-73.617481,45.50376599999992
273295,-73.553225,45.55124999999992
314719,-73.573932,45.50166199999994
369153,-73.52005800000003,45.519019999999934
447956,-73.560579,45.51579799999993
303403,-73.601639,45.49847199999993
178649,-73.57689099999997,45.48811899999993
78198,-73.55328,45.512997999999925
98701,-73.693791,45.51363199999994
313293,-73.56725600000001,45.46013499999993
357292,-73.62098099999999,45.53875699999992
89492,-73.606492,45.53766599999993
363943,-73.55161500000001,45.50816999999994
423430,-73.587075,45.47716399999993
402010,-73.618232,45.43504899999993
372144,-73.552784,45.49871999999993
80168,-73.57874,45.511059999999915
214261,-73.586646,45.48751099999993
128282,-73.681364,45.50702099999993
290889,-73.579304,45.495691999999934
261996,-73.56248200000002,45.50283299999993
15942,-73.70098500000002,45.53679399999993
28194,-73.62477,45.46123499999993
311979,-73.59824800000001,45.571567999999935
61401,-73.655654,45.42644799999994
360368,-73.618862,45.534078999999934
153266,-73.588484,45.52819599999994
73099,-73.565251,45.51590899999992
261112,-73.57277899999997,45.55157399999994
26528,-73.563435,45.51640899999993
101059,-73.591055,45.48847199999992
440158,-73.56562100000004,45.51475899999994
35875,-73.586296,45.526287999999944
103696,-73.63924400000003,45.59556199999993
235539,-73.612795,45.52691099999993
128284,-73.61722600000002,45.496591999999936
129014,-73.57386900000002,45.54974399999992
95917,-73.63679600000003,45.50297599999994
96721,-73.614716,45.44436299999993
297791,-73.55498800000001,45.51905199999993
440370,-73.576442,45.50641499999993
339788,-73.58290200000002,45.523973999999946
292222,-73.61956500000001,45.527388999999935
123996,-73.57754,45.49801699999994
433331,-73.59984000000001,45.466659999999926
156118,-73.619282,45.53605399999993
263192,-73.637443,45.59471999999995
215785,-73.59954399999998,45.559446999999935
42697,-73.61381,45.53636899999994
213183,-73.551405,45.52366599999993
66179,-73.54014199999999,45.59026799999994
251117,-73.602721,45.53652099999992
437200,-73.571631,45.50133099999993
156941,-73.577326,45.44558299999992
9404,-73.321292,45.57697399999993
465288,-73.588482,45.52813899999994
190591,-73.86143899999999,45.53048799999993
172760,-73.61638200000002,45.53549899999993
226198,-73.59111900000002,45.56077299999993
255533,-73.569224,45.50377299999991
155548,-73.503207,45.54282999999994
406136,-73.56043199999999,45.52430799999991
10689,-73.62686599999999,45.54041999999992
460914,-73.570701,45.48144799999993
367107,-73.57468800000001,45.50375099999994
434179,-73.646652,45.56699299999993
114679,-73.57260800000002,45.51925999999994
405963,-73.83141999999998,45.61005099999992
352143,-73.554644,45.55469099999991
430665,-73.91721200000002,45.40813099999994
398969,-73.584466,45.46524999999991
302141,-73.587527,45.51897099999994
75172,-73.593123,45.53698299999994
407154,-73.56917700000001,45.49650599999994
