precipitation,temperature,dt
2.493082018578674e-06,18.776324142780425,2017-10-08 09:00:00
2.493082018578674e-06,19.094582721712015,2017-10-08 10:00:00
5.0360256775291296e-05,19.80777875999138,2017-10-08 11:00:00
0.003080950758559615,18.79157746845459,2017-10-08 12:00:00
0.005517190507114767,19.169612593947193,2017-10-08 13:00:00
0.00877215839057118,19.66142928392827,2017-10-08 14:00:00
0.011709009008456945,19.768614815692786,2017-10-08 15:00:00
0.012411060904888721,20.04441143396383,2017-10-08 16:00:00
0.01245693361403057,21.30590269242333,2017-10-08 17:00:00
0.01245693361403057,22.193481345842713,2017-10-08 18:00:00
0.012457432230434284,22.689832808321512,2017-10-08 19:00:00
0.012457432230434284,21.817095228531116,2017-10-08 20:00:00
0.012457930846838,21.016501756659125,2017-10-08 21:00:00
0.012457930846838,19.947119951285288,2017-10-08 22:00:00
0.012457930846838,18.773026126418415,2017-10-08 23:00:00
0.012457930846838,17.982326703632395,2017-10-09 00:00:00
0.0,17.346634049859688,2017-10-09 01:00:00
0.0,17.01435890138964,2017-10-09 02:00:00
0.0,16.764121909923972,2017-10-09 03:00:00
0.0,16.53449752072072,2017-10-09 04:00:00
0.0,16.232729023599063,2017-10-09 05:00:00
0.0,16.23108001541806,2017-10-09 06:00:00
0.0,16.081844775038178,2017-10-09 07:00:00
0.0,15.913645940576941,2017-10-09 08:00:00
0.0,15.890559826043045,2017-10-09 09:00:00
0.0,15.897568110812244,2017-10-09 10:00:00
6.482013248303858e-06,15.859228670604182,2017-10-09 11:00:00
5.0360256775291296e-05,16.127604752060734,2017-10-09 12:00:00
0.00024482065422443133,16.709704639951212,2017-10-09 13:00:00
0.0020552968161163185,16.641683052485234,2017-10-09 14:00:00
0.003470868786265331,16.21953695815108,2017-10-09 15:00:00
0.005258408593586294,16.494509072331653,2017-10-09 16:00:00
0.00883199235901707,16.73732552698283,2017-10-09 17:00:00
0.012596047590667262,16.948810826195142,2017-10-09 18:00:00
0.014208074423880281,17.089801025670056,2017-10-09 19:00:00
0.018104761618918865,17.18214548380564,2017-10-09 20:00:00
0.024231759987777993,17.278200210348473,2017-10-09 21:00:00
0.027636811408752848,17.538331250900058,2017-10-09 22:00:00
0.030515323907403868,17.682619466736924,2017-10-09 23:00:00
0.03267582878470421,17.56059286134348,2017-10-10 00:00:00
0.0005853756579622879,17.16977792244819,2017-10-10 01:00:00
0.0006661515153642411,16.619833694087106,2017-10-10 02:00:00
0.0007509163039959178,16.057109652323277,2017-10-10 03:00:00
0.0008915261298437591,15.721536487491278,2017-10-10 04:00:00
0.0009378974553893235,15.378542785844786,2017-10-10 05:00:00
0.0009633268919788281,15.054512678279707,2017-10-10 06:00:00
0.0010077037519095298,14.856631696560555,2017-10-10 07:00:00
0.001011692683139255,14.609692721456895,2017-10-10 08:00:00
0.0010121912995429711,14.484780351746679,2017-10-10 09:00:00
0.0010151829979652659,14.342965648181291,2017-10-10 10:00:00
0.0010276484080581592,14.498384669239897,2017-10-10 11:00:00
0.0010336318049027488,14.946914894469899,2017-10-10 12:00:00
0.0010361248869213274,15.359166939718136,2017-10-10 13:00:00
0.0010371221197287579,16.106992149798316,2017-10-10 14:00:00
0.0010495875298216512,16.952933346647626,2017-10-10 15:00:00
0.0010495875298216512,18.318724372554925,2017-10-10 16:00:00
0.0010495875298216512,19.729038619348955,2017-10-10 17:00:00
0.0010495875298216512,20.654132208885926,2017-10-10 18:00:00
0.0010495875298216512,20.90065893194435,2017-10-10 19:00:00
0.0010495875298216512,20.789763131772588,2017-10-10 20:00:00
0.0010585626250885355,19.93186662561112,2017-10-10 21:00:00
0.0010610557071071142,19.093758217621485,2017-10-10 22:00:00
0.0010620529399145463,18.170725888310812,2017-10-10 23:00:00
0.0010625515563182607,17.43732949981427,2017-10-11 00:00:00
2.493082018578674e-06,16.599633343869925,2017-10-11 01:00:00
2.991698422293021e-06,15.890972078088282,2017-10-11 02:00:00
3.9889312297251844e-06,15.420180242414858,2017-10-11 03:00:00
3.9889312297251844e-06,14.965466236506074,2017-10-11 04:00:00
3.9889312297251844e-06,14.471176034253517,2017-10-11 05:00:00
3.9889312297251844e-06,14.032127606064194,2017-10-11 06:00:00
3.9889312297251844e-06,13.165986058997703,2017-10-11 07:00:00
3.9889312297251844e-06,12.532766917496474,2017-10-11 08:00:00
3.9889312297251844e-06,11.86945337669215,2017-10-11 09:00:00
3.9889312297251844e-06,11.184702729534877,2017-10-11 10:00:00
3.9889312297251844e-06,10.422860949916242,2017-10-11 11:00:00
3.9889312297251844e-06,10.113259663934798,2017-10-11 12:00:00
3.9889312297251844e-06,10.445122560359607,2017-10-11 13:00:00
3.9889312297251844e-06,10.993830032584981,2017-10-11 14:00:00
3.9889312297251844e-06,11.777933422647038,2017-10-11 15:00:00
3.9889312297251844e-06,12.585947431333523,2017-10-11 16:00:00
3.9889312297251844e-06,13.16722281513347,2017-10-11 17:00:00
3.9889312297251844e-06,13.228236117830193,2017-10-11 18:00:00
3.9889312297251844e-06,11.329815449462274,2017-10-11 19:00:00
3.9889312297251844e-06,11.002487325535185,2017-10-11 20:00:00
3.9889312297251844e-06,10.628574720495067,2017-10-11 21:00:00
3.9889312297251844e-06,10.31897343451368,2017-10-11 22:00:00
3.9889312297251844e-06,10.003600619898805,2017-10-11 23:00:00
3.9889312297251844e-06,9.702656626867622,2017-10-12 00:00:00
0.0,9.322147989103541,2017-10-12 01:00:00
0.0,9.155598162823253,2017-10-12 02:00:00
0.0,8.980803295638054,2017-10-12 03:00:00
0.0,8.702120913050237,2017-10-12 04:00:00
0.0,8.427973302960197,2017-10-12 05:00:00
0.0,8.09363689426391,2017-10-12 06:00:00
0.0,7.095986944763297,2017-10-12 07:00:00
0.0,6.773193593333929,2017-10-12 08:00:00
4.98616403714347e-07,6.468127079850262,2017-10-12 09:00:00
4.98616403714347e-07,6.309410042429704,2017-10-12 10:00:00
4.98616403714347e-07,6.204698022936668,2017-10-12 11:00:00
4.98616403714347e-07,6.5955129618319575,2017-10-12 12:00:00
4.98616403714347e-07,8.824147518443738,2017-10-12 13:00:00
4.98616403714347e-07,10.899424314223154,2017-10-12 14:00:00
4.98616403714347e-07,12.468455598437743,2017-10-12 15:00:00
4.98616403714347e-07,13.642961675349852,2017-10-12 16:00:00
4.98616403714347e-07,14.511988986733058,2017-10-12 17:00:00
4.98616403714347e-07,15.078835548949314,2017-10-12 18:00:00
4.98616403714347e-07,14.793969385682828,2017-10-12 19:00:00
4.98616403714347e-07,14.733368335031344,2017-10-12 20:00:00
4.98616403714347e-07,14.23206984800953,2017-10-12 21:00:00
4.98616403714347e-07,13.288837168481678,2017-10-12 22:00:00
1.4958492111465105e-06,11.995602502538077,2017-10-12 23:00:00
1.4958492111465105e-06,10.957139600557866,2017-10-13 00:00:00
0.0,10.107488135301367,2017-10-13 01:00:00
0.0,9.447472610858995,2017-10-13 02:00:00
0.0,9.001003645855178,2017-10-13 03:00:00
0.0,8.7990001436836,2017-10-13 04:00:00
0.0,8.740460353258356,2017-10-13 05:00:00
0.0,8.829506795031932,2017-10-13 06:00:00
0.0,8.3731437809422,2017-10-13 07:00:00
0.0,8.14475614787466,2017-10-13 08:00:00
0.0,8.0515871856486,2017-10-13 09:00:00
0.0,7.947287418200801,2017-10-13 10:00:00
0.0,7.879678082780117,2017-10-13 11:00:00
0.0,8.311305974154948,2017-10-13 12:00:00
0.0,9.865083932695427,2017-10-13 13:00:00
0.0,11.525635170955127,2017-10-13 14:00:00
0.0,12.93636166979445,2017-10-13 15:00:00
0.0,14.297205671158736,2017-10-13 16:00:00
0.0,15.354219915175122,2017-10-13 17:00:00
0.0,16.04268083073964,2017-10-13 18:00:00
0.0,16.482141510974202,2017-10-13 19:00:00
9.972328074321635e-07,16.14162132159919,2017-10-13 20:00:00
9.972328074321635e-07,15.564056206206487,2017-10-13 21:00:00
9.972328074321635e-07,15.008752701257151,2017-10-13 22:00:00
9.972328074321635e-07,14.492200888561172,2017-10-13 23:00:00
9.972328074321635e-07,14.286074865937053,2017-10-14 00:00:00
9.972328074321635e-07,14.190844643484752,2017-10-14 01:00:00
2.493082018578674e-06,14.089018388308432,2017-10-14 02:00:00
2.5429436589501087e-05,13.890312902498806,2017-10-14 03:00:00
0.00013562366181068403,13.461983027485928,2017-10-14 04:00:00
0.0003694747551533685,13.153618497640252,2017-10-14 05:00:00
0.0006736307614199771,13.09961347971273,2017-10-14 06:00:00
0.0009782853840903001,13.514751289277683,2017-10-14 07:00:00
0.0012610008849971294,13.457860507033445,2017-10-14 08:00:00
0.0015746306029343366,13.485893646110299,2017-10-14 09:00:00
0.0016120268332130167,13.21710531260851,2017-10-14 10:00:00
0.0017292016880862179,13.266987810083492,2017-10-14 11:00:00
0.0020547981997126024,13.201851986934287,2017-10-14 12:00:00
0.002094687512009863,13.924117570209148,2017-10-14 13:00:00
0.0020996736760470203,14.460457481077071,2017-10-14 14:00:00
0.002101668141661883,15.851395881744452,2017-10-14 15:00:00
0.002101668141661883,16.511411406186824,2017-10-14 16:00:00
0.002109147387717619,17.50081631478247,2017-10-14 17:00:00
0.0022253250097833896,18.436628457495885,2017-10-14 18:00:00
0.002237790419876283,18.096932772211403,2017-10-14 19:00:00
0.0022881506766515743,18.164542107632087,2017-10-14 20:00:00
0.0022966271555147407,17.556470340890996,2017-10-14 21:00:00
0.002306100867185341,16.950459834376147,2017-10-14 22:00:00
0.0023669320684386614,16.252104869725713,2017-10-14 23:00:00
0.0023983449018727537,15.927662510115397,2017-10-15 00:00:00
4.98616403714347e-07,15.698450372957382,2017-10-15 01:00:00
4.98616403714347e-07,15.451511397853722,2017-10-15 02:00:00
4.98616403714347e-07,15.03142656374581,2017-10-15 03:00:00
4.98616403714347e-07,14.707808708225969,2017-10-15 04:00:00
9.972328074321635e-07,14.558573467846088,2017-10-15 05:00:00
5.484780440873083e-05,14.573414541475074,2017-10-15 06:00:00
0.00019645486306400436,14.82777405339317,2017-10-15 07:00:00
0.0005300292371498427,14.889199608135186,2017-10-15 08:00:00
0.0009737978364568588,14.312458996832959,2017-10-15 09:00:00
0.00158011538337521,14.097263429213399,2017-10-15 10:00:00
0.0022627212400620697,14.039135890833393,2017-10-15 11:00:00
0.002752362548510936,14.020996800842454,2017-10-15 12:00:00
0.003343222986914099,14.204036708932676,2017-10-15 13:00:00
0.0035456612468226945,15.291969856342632,2017-10-15 14:00:00
0.0036389025143175394,16.388972548748086,2017-10-15 15:00:00
0.004029817774830687,17.208941866746784,2017-10-15 16:00:00
0.00416195112181536,18.495580499966366,2017-10-15 17:00:00
0.004362394916109092,19.622265339629678,2017-10-15 18:00:00
0.004362394916109092,22.25985392512763,2017-10-15 19:00:00
0.004362394916109092,22.46103292320879,2017-10-15 20:00:00
0.004362394916109092,21.985294062992352,2017-10-15 21:00:00
0.004362394916109092,21.6513699063413,2017-10-15 22:00:00
0.004481065620193439,20.93116558329274,2017-10-15 23:00:00
0.005819850664170227,19.461487041982878,2017-10-16 00:00:00
0.004281120442303424,18.460539076120313,2017-10-16 01:00:00
0.006962180845083009,17.930382945931115,2017-10-16 02:00:00
0.007800355019729184,17.155761352909735,2017-10-16 03:00:00
0.008919250229667327,15.834905799934518,2017-10-16 04:00:00
0.009249832905330869,13.511453272915674,2017-10-16 05:00:00
0.0093680049930115,10.728339715445145,2017-10-16 06:00:00
0.009413379085749634,8.656773188072975,2017-10-16 07:00:00
0.00941387770215335,8.288219859621051,2017-10-16 08:00:00
0.00941387770215335,8.123319041521768,2017-10-16 09:00:00
0.00941387770215335,7.9369811170695925,2017-10-16 10:00:00
0.00941387770215335,7.739100135350441,2017-10-16 11:00:00
0.00941387770215335,7.564717520210479,2017-10-16 12:00:00
0.00941387770215335,7.5263780800024165,2017-10-16 13:00:00
0.00941387770215335,7.580795349975176,2017-10-16 14:00:00
0.00941387770215335,7.730442842400237,2017-10-16 15:00:00
0.009415872167768213,7.799288933956689,2017-10-16 16:00:00
0.009417866633383076,8.022317290435979,2017-10-16 17:00:00
0.009418863866190508,8.03221133952195,2017-10-16 18:00:00
0.009440304371550284,7.26459803126977,2017-10-16 19:00:00
0.009522077461759667,7.025904097071077,2017-10-16 20:00:00
0.00960734086679506,6.819365822401721,2017-10-16 21:00:00
0.0096497232611109,6.666832565659888,2017-10-16 22:00:00
0.009718033708419956,6.249221243823513,2017-10-16 23:00:00
0.009759917486332079,5.86252882538065,2017-10-17 00:00:00
4.188377791212311e-05,5.6794889172904846,2017-10-17 01:00:00
7.62883097685102e-05,5.538086465770334,2017-10-17 02:00:00
7.977862459451757e-05,5.383904200847496,2017-10-17 03:00:00
7.977862459451757e-05,5.136965225743836,2017-10-17 04:00:00
7.977862459451757e-05,4.9015693079071525,2017-10-17 05:00:00
7.977862459451757e-05,4.690084008694782,2017-10-17 06:00:00
7.977862459451757e-05,3.939785286343067,2017-10-17 07:00:00
7.977862459451757e-05,3.5922568121988547,2017-10-17 08:00:00
8.027724099823538e-05,3.366342691402849,2017-10-17 09:00:00
8.027724099823538e-05,3.238544557375917,2017-10-17 10:00:00
8.027724099823538e-05,3.1041503906250227,2017-10-17 11:00:00
8.027724099823538e-05,3.50444712656099,2017-10-17 12:00:00
8.027724099823538e-05,5.153867559599007,2017-10-17 13:00:00
8.027724099823538e-05,6.8004022283203085,2017-10-17 14:00:00
8.027724099823538e-05,8.310069218019237,2017-10-17 15:00:00
8.027724099823538e-05,9.53198428013485,2017-10-17 16:00:00
8.027724099823538e-05,10.538291522585723,2017-10-17 17:00:00
8.027724099823538e-05,11.484822218475585,2017-10-17 18:00:00
8.027724099823538e-05,12.212447078338641,2017-10-17 19:00:00
8.027724099823538e-05,12.421458865279476,2017-10-17 20:00:00
8.027724099823538e-05,11.904907052583496,2017-10-17 21:00:00
8.027724099823538e-05,10.907257103082827,2017-10-17 22:00:00
8.027724099823538e-05,10.518091172368543,2017-10-17 23:00:00
